room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
4687356,24234573,Entire home/apt,,4,17.0,5.0,2.0,0.0,128.0,1.0,21.279267,-157.828342,2015-08-18 01:24:23.327178
7180910,648423,Private room,,1,0.0,,4.0,1.0,300.0,5.0,21.331006,-158.122256,2015-08-17 23:39:55.177672
4128952,13619776,Entire home/apt,,2,,5.0,,0.0,159.0,4.0,21.472918,-157.844293,2015-08-18 03:15:45.361421
382745,1205120,Private room,,4,38.0,4.5,2.0,1.0,80.0,1.0,21.288829,-157.709978,2015-08-17 23:35:20.042481
3363730,6152329,Entire home/apt,,5,0.0,,,4.0,1950.0,7.0,21.313471,-157.796072,2015-08-18 01:28:53.241401
7421430,30451500,Entire home/apt,,4,1.0,4.0,2.0,0.0,59.0,5.0,21.279157,-157.824985,2015-08-18 01:26:41.501273
6591689,34485450,Private room,,3,0.0,,2.0,1.0,51.0,5.0,21.372862,-157.74288,2015-08-17 23:37:21.562976
5640015,29228087,Private room,,7,12.0,4.5,2.0,1.0,60.0,1.0,21.318996,-157.889861,2015-08-17 23:35:54.046632
6302745,14208711,Private room,,3,1.0,5.0,3.0,1.0,226.0,1.0,21.427107,-157.738216,2015-08-17 23:37:38.262549
307004,1579356,Entire home/apt,,3,77.0,5.0,2.0,1.0,169.0,5.0,21.397751,-157.730648,2015-08-18 03:20:20.095800
1223715,85234,Entire home/apt,,2,48.0,4.5,4.0,2.0,300.0,4.0,21.452291,-157.822877,2015-08-18 11:44:18.703125
4084238,14898273,Entire home/apt,,3,11.0,5.0,3.0,1.0,172.0,3.0,21.408437,-157.792094,2015-08-18 03:38:58.640160
7604060,39880354,Entire home/apt,,4,0.0,,2.0,1.0,130.0,,21.281415,-157.830153,2015-08-18 01:22:23.241149
7805538,25322227,Entire home/apt,,3,,,,3.0,425.0,5.0,21.336017,-157.698419,2015-08-18 11:46:41.792447
7786827,40976459,Entire home/apt,,1,0.0,,5.0,2.0,340.0,,21.41378,-158.177471,2015-08-18 10:39:47.356205
1840838,9579908,Private room,,6,20.0,5.0,1.0,1.0,63.0,3.0,21.332638,-157.853253,2015-08-17 23:35:45.723608
6033926,31317658,Private room,,4,4.0,5.0,2.0,1.0,65.0,1.0,21.29964,-157.687092,2015-08-17 23:35:11.963552
4533835,7527303,Entire home/apt,,3,4.0,4.5,4.0,2.0,175.0,7.0,21.338439,-157.701783,2015-08-18 11:53:34.998737
7622382,31181927,Private room,,5,0.0,,2.0,1.0,75.0,1.0,21.301533,-157.784644,2015-08-17 23:43:11.539194
7735405,15136592,Entire home/apt,,1,0.0,,2.0,0.0,130.0,1.0,21.330964,-158.122069,2015-08-18 10:40:11.461789
4122764,10061752,Private room,,4,3.0,5.0,2.0,1.0,69.0,5.0,21.289758,-157.711702,2015-08-17 23:35:11.982916
4616260,10496350,Entire home/apt,,1,,,,2.0,349.0,6.0,21.335896,-158.122546,2015-08-18 10:40:34.437244
1712562,9032546,Entire home/apt,,2,66.0,4.5,4.0,1.0,100.0,2.0,21.646604,-158.061498,2015-08-18 11:21:29.072451
4286947,22204814,Entire home/apt,,1,10.0,4.5,4.0,1.0,135.0,7.0,21.458182,-158.201979,2015-08-18 10:39:29.694141
76320,407196,Entire home/apt,,2,4.0,4.5,2.0,1.0,125.0,7.0,21.668706,-158.033674,2015-08-18 11:21:45.962355
264300,569544,Private room,,6,5.0,4.0,4.0,1.0,45.0,3.0,21.363607,-157.84699,2015-08-17 23:36:00.397338
3819573,1506024,Private room,,5,0.0,,2.0,1.0,75.0,2.0,21.307312,-157.792617,2015-08-17 23:43:31.086600
3039295,15475575,Private room,,3,22.0,5.0,2.0,1.0,100.0,4.0,21.388341,-157.717496,2015-08-17 23:37:21.575827
512183,2232017,Entire home/apt,,5,13.0,4.5,,2.0,300.0,2.0,21.284847,-157.812631,2015-08-17 23:55:49.566117
7372939,4680495,Private room,,5,5.0,5.0,2.0,1.0,75.0,2.0,21.286484,-157.827913,2015-08-17 23:35:42.649532
6800601,34946956,Private room,,4,0.0,,2.0,1.0,125.0,2.0,21.277878,-157.824887,2015-08-17 23:36:02.950542
7069865,37067804,Entire home/apt,,4,4.0,5.0,2.0,0.0,99.0,1.0,21.286004,-157.839526,2015-08-18 01:24:24.878868
865710,4281948,Entire home/apt,,2,,5.0,,5.0,1150.0,4.0,21.648901,-157.915809,2015-08-18 03:44:29.178157
3926253,15591825,Entire home/apt,,1,16.0,4.5,5.0,2.0,225.0,1.0,21.481622,-158.228342,2015-08-18 10:40:34.568978
7648976,18114940,Entire home/apt,,2,,,,3.0,275.0,4.0,21.649086,-158.049476,2015-08-18 11:20:56.071611
7027447,25196825,Entire home/apt,,4,1.0,4.0,3.0,1.0,87.0,2.0,21.28029,-157.825843,2015-08-18 01:27:20.444511
5884399,5454711,Private room,,3,5.0,5.0,2.0,1.0,105.0,1.0,21.358556,-157.765382,2015-08-17 23:37:45.436684
1949136,10065007,Private room,,4,0.0,,2.0,1.0,100.0,7.0,21.258386,-157.817491,2015-08-17 23:34:31.505942
5946231,26267724,Entire home/apt,,2,7.0,4.0,4.0,1.0,150.0,4.0,21.680412,-158.035606,2015-08-18 11:21:46.360906
3457965,15652222,Entire home/apt,,1,,,,2.0,400.0,6.0,21.337459,-158.12227,2015-08-18 10:40:33.508963
3986869,4242548,Entire home/apt,,2,11.0,5.0,,2.0,175.0,3.0,21.651829,-158.059974,2015-08-18 11:21:30.282613
4085030,21188279,Private room,,6,16.0,5.0,2.0,1.0,94.0,2.0,21.389342,-157.926726,2015-08-17 23:33:30.761220
1857322,9692531,Entire home/apt,,4,24.0,4.5,2.0,1.0,120.0,3.0,21.276337,-157.822616,2015-08-18 01:33:47.699476
6798693,2709332,Entire home/apt,,1,1.0,4.0,4.0,2.0,112.0,3.0,21.424086,-158.176402,2015-08-18 10:39:47.224500
4613082,17019212,Entire home/apt,,2,,5.0,,4.0,495.0,3.0,21.556909,-157.855502,2015-08-18 03:44:29.710734
1903018,9727322,Private room,,2,54.0,5.0,2.0,1.0,110.0,1.0,21.67903,-158.032945,2015-08-17 23:42:01.948300
198657,968664,Entire home/apt,,3,23.0,4.5,,3.0,270.0,5.0,21.418988,-157.751839,2015-08-18 03:22:29.952985
4993354,25744152,Entire home/apt,,4,7.0,4.5,2.0,1.0,129.0,5.0,21.282935,-157.828075,2015-08-18 01:33:17.900923
5892037,4244374,Private room,,2,0.0,,2.0,1.0,100.0,3.0,21.647599,-157.916313,2015-08-17 23:39:15.947931
1314237,7141701,Private room,,3,106.0,4.5,2.0,1.0,85.0,1.0,21.381421,-157.730217,2015-08-17 23:37:29.672358
5310629,15978055,Entire home/apt,,4,,5.0,,1.0,170.0,7.0,21.278063,-157.830087,2015-08-18 01:25:56.430900
